,Hour,OffenseType_Aggravated Assault,OffenseType_Auto Theft,OffenseType_Burglary,OffenseType_Murder,OffenseType_Rape,OffenseType_Robbery,OffenseType_Theft,game
2015-12-28,14,0,0,0,0,0,0,1,No Game
2015-12-28,17,1,0,0,0,0,0,0,No Game
2015-12-28,17,0,1,0,0,0,0,0,No Game
2015-12-29,13,1,0,0,0,0,0,0,No Game
2015-12-29,20,0,0,0,0,0,0,1,No Game
2015-12-30,14,0,0,0,0,0,0,1,No Game
2015-12-30,16,0,0,0,0,0,0,1,No Game
2015-12-30,22,1,0,0,0,0,0,0,No Game
2015-12-31,1,0,0,0,0,0,1,0,No Game
2015-12-31,8,0,0,1,0,0,0,0,No Game
2015-12-31,8,0,0,1,0,0,0,0,No Game
2015-12-31,18,1,0,0,0,0,0,0,No Game
2015-12-31,21,0,0,1,0,0,0,0,No Game
2016-01-01,15,0,0,0,0,0,0,1,No Game
2016-01-01,16,0,0,1,0,0,0,0,No Game
2016-01-02,7,0,0,0,0,0,0,1,No Game
2016-01-02,16,0,0,0,0,0,0,1,No Game
2016-01-03,8,0,0,1,0,0,0,0,No Game
2016-01-03,10,0,0,0,0,0,0,1,No Game
2016-01-03,11,0,0,0,0,0,0,1,No Game
2016-01-03,16,0,0,1,0,0,0,0,No Game
2016-01-03,20,0,0,0,0,0,1,0,No Game
2016-01-04,2,0,0,1,0,0,0,0,No Game
2016-01-04,8,0,0,1,0,0,0,0,No Game
2016-01-05,12,0,0,0,0,0,0,1,No Game
2016-01-05,14,0,0,0,0,0,0,1,No Game
2016-01-06,9,0,0,0,0,0,0,1,No Game
2016-01-06,16,0,0,0,0,0,0,1,No Game
2016-01-06,22,0,0,0,0,0,0,1,No Game
2016-01-07,10,0,0,0,0,0,0,1,No Game
2016-01-08,1,0,0,0,0,0,0,1,No Game
2016-01-08,4,0,0,0,0,0,1,0,No Game
2016-01-08,10,1,0,0,0,0,0,0,No Game
2016-01-08,16,0,0,0,0,0,1,0,No Game
2016-01-08,19,1,0,0,0,0,0,0,No Game
2016-01-09,1,0,0,0,0,0,0,1,No Game
2016-01-09,1,0,0,0,0,0,0,1,No Game
2016-01-09,21,0,0,0,0,0,0,1,No Game
2016-01-10,12,0,0,0,0,0,1,0,No Game
2016-01-10,14,0,1,0,0,0,0,0,No Game
2016-01-10,17,0,0,0,0,0,0,1,No Game
2016-01-11,10,0,0,0,0,0,0,1,No Game
2016-01-11,12,0,0,0,0,0,0,1,No Game
2016-01-11,16,0,0,0,0,0,1,0,No Game
2016-01-12,15,0,0,0,0,0,0,1,No Game
2016-01-12,23,0,0,0,0,0,1,0,No Game
2016-01-13,13,1,0,0,0,0,0,0,No Game
2016-01-13,13,1,0,0,0,0,0,0,No Game
2016-01-13,15,1,0,0,0,0,0,0,No Game
2016-01-14,9,1,0,0,0,0,0,0,No Game
2016-01-14,14,0,0,0,0,0,1,0,No Game
2016-01-14,18,0,0,0,0,0,0,1,No Game
2016-01-15,2,0,0,0,0,0,0,1,No Game
2016-01-15,22,0,0,0,0,0,1,0,No Game
2016-01-16,8,0,0,1,0,0,0,0,No Game
2016-01-16,15,0,0,1,0,0,0,0,No Game
2016-01-16,15,0,0,1,0,0,0,0,No Game
2016-01-17,8,0,1,0,0,0,0,0,No Game
2016-01-17,9,0,0,0,0,0,0,1,No Game
2016-01-17,11,0,0,0,0,0,0,1,No Game
2016-01-17,14,0,0,0,0,0,0,1,No Game
2016-01-17,16,0,0,0,0,0,0,1,No Game
2016-01-18,20,0,0,0,0,0,1,0,No Game
2016-01-18,20,0,0,0,0,0,1,0,No Game
2016-01-18,20,0,0,0,0,0,0,1,No Game
2016-01-19,13,0,0,1,0,0,0,0,No Game
2016-01-20,14,0,0,1,0,0,0,0,No Game
2016-01-20,14,0,0,0,0,0,1,0,No Game
2016-01-20,15,0,1,0,0,0,0,0,No Game
2016-01-21,2,0,0,0,0,0,1,0,No Game
2016-01-21,9,0,0,0,0,0,0,1,No Game
2016-01-21,13,0,0,0,0,0,1,0,No Game
2016-01-21,14,1,0,0,0,0,0,0,No Game
2016-01-22,18,1,0,0,0,0,0,0,No Game
2016-01-24,10,0,0,0,0,0,0,1,No Game
2016-01-24,12,0,0,0,0,0,0,1,No Game
2016-01-24,22,0,0,0,0,0,1,0,No Game
2016-01-25,6,0,0,0,0,0,0,1,No Game
2016-01-25,16,1,0,0,0,0,0,0,No Game
2016-01-25,17,0,0,0,0,0,0,1,No Game
2016-01-25,19,1,0,0,0,0,0,0,No Game
2016-01-26,7,0,0,0,0,0,0,1,No Game
2016-01-26,7,0,0,0,0,0,0,1,No Game
2016-01-26,13,1,0,0,0,0,0,0,No Game
2016-01-26,13,0,0,0,0,0,1,0,No Game
2016-01-26,16,0,0,1,0,0,0,0,No Game
2016-01-26,20,0,1,0,0,0,0,0,No Game
2016-01-26,22,0,0,0,0,0,0,1,No Game
2016-01-27,2,0,0,0,0,0,0,1,No Game
2016-01-28,10,0,0,0,0,0,0,1,No Game
2016-01-29,5,0,1,0,0,0,0,0,No Game
2016-01-29,13,0,0,0,0,0,0,1,No Game
2016-01-29,17,0,0,0,0,0,0,1,No Game
2016-01-29,22,0,0,0,0,0,0,1,No Game
2016-01-30,9,0,0,0,0,0,0,1,No Game
2016-01-30,9,0,0,0,0,0,0,1,No Game
2016-01-30,11,0,0,0,0,0,0,1,No Game
2016-01-30,22,1,0,0,0,0,0,0,No Game
2016-01-31,0,1,0,0,0,0,0,0,No Game
2016-01-31,3,1,0,0,0,0,0,0,No Game
2016-01-31,9,0,0,0,0,0,0,1,No Game
2016-01-31,12,0,0,0,0,0,0,1,No Game
2016-01-31,17,0,0,0,0,0,0,1,No Game
2016-02-01,16,0,0,1,0,0,0,0,No Game
2016-02-01,17,0,0,1,0,0,0,0,No Game
2016-02-01,22,1,0,0,0,0,0,0,No Game
2016-02-02,15,1,0,0,0,0,0,0,No Game
2016-02-02,15,0,0,0,0,0,0,1,No Game
2016-02-02,18,0,0,0,0,0,1,0,No Game
2016-02-03,14,0,0,0,0,0,0,1,No Game
2016-02-03,16,1,0,0,0,0,0,0,No Game
2016-02-04,9,0,0,0,0,0,0,1,No Game
2016-02-04,13,0,0,0,0,0,0,1,No Game
2016-02-04,14,0,0,0,0,0,0,1,No Game
2016-02-04,17,0,0,0,0,0,0,1,No Game
2016-02-05,8,0,0,1,0,0,0,0,No Game
2016-02-05,9,0,0,0,0,0,0,1,No Game
2016-02-06,2,0,0,0,0,0,0,1,No Game
2016-02-06,15,0,0,1,0,0,0,0,No Game
2016-02-07,1,1,0,0,0,0,0,0,No Game
2016-02-07,12,0,0,0,0,0,1,0,No Game
2016-02-07,12,0,0,0,0,0,0,1,No Game
2016-02-09,7,0,0,0,0,0,0,1,No Game
2016-02-09,13,0,0,0,0,0,0,1,No Game
2016-02-11,8,0,0,1,0,0,0,0,No Game
2016-02-11,11,0,0,0,0,0,0,1,No Game
2016-02-11,12,0,0,1,0,0,0,0,No Game
2016-02-12,13,0,0,0,0,0,0,1,No Game
2016-02-12,22,0,1,0,0,0,0,0,No Game
2016-02-13,0,0,0,0,0,0,0,1,No Game
2016-02-13,2,0,0,0,0,0,0,1,No Game
2016-02-13,9,0,0,1,0,0,0,0,No Game
2016-02-13,18,0,0,0,0,0,0,1,No Game
2016-02-13,20,0,0,0,0,0,1,0,No Game
2016-02-15,10,0,0,0,0,0,0,1,No Game
2016-02-16,20,0,1,0,0,0,0,0,No Game
2016-02-16,21,0,0,1,0,0,0,0,No Game
2016-02-17,7,1,0,0,0,0,0,0,No Game
2016-02-18,7,0,0,0,0,0,0,1,No Game
2016-02-18,8,0,0,0,0,0,0,1,No Game
2016-02-18,17,0,0,0,0,0,0,1,No Game
2016-02-18,18,0,0,0,0,0,0,1,No Game
2016-02-20,9,0,0,0,0,0,0,1,No Game
2016-02-20,14,0,0,0,0,0,1,0,No Game
2016-02-20,21,0,0,0,0,0,0,1,No Game
2016-02-21,2,1,0,0,0,0,0,0,No Game
2016-02-21,2,0,0,0,0,0,1,0,No Game
2016-02-21,3,0,0,0,0,0,0,1,No Game
2016-02-21,8,0,0,0,0,0,1,0,No Game
2016-02-21,14,0,0,0,0,0,0,1,No Game
2016-02-21,23,0,0,0,0,1,0,0,No Game
2016-02-22,13,0,0,0,0,0,0,1,No Game
2016-02-22,19,0,0,0,0,0,0,1,No Game
2016-02-23,12,0,0,0,0,0,0,1,No Game
2016-02-24,7,0,0,0,0,0,0,1,No Game
2016-02-24,8,0,0,0,0,0,0,1,No Game
2016-02-25,1,0,0,0,0,0,0,1,No Game
2016-02-25,4,0,0,0,0,0,1,0,No Game
2016-02-25,18,0,0,0,0,0,1,0,No Game
2016-02-25,20,0,0,0,0,0,0,1,No Game
2016-02-26,17,1,0,0,0,0,0,0,No Game
2016-02-26,20,0,0,0,0,0,1,0,No Game
2016-02-27,1,0,0,1,0,0,0,0,No Game
2016-02-28,23,0,0,0,1,0,0,0,No Game
2016-02-29,14,0,0,0,0,0,0,1,No Game
2016-02-29,19,0,0,0,0,0,0,1,No Game
2016-03-01,0,0,0,0,0,0,0,1,No Game
2016-03-01,22,0,0,0,0,0,0,1,No Game
2016-03-02,5,0,0,0,0,0,0,1,No Game
2016-03-02,13,1,0,0,0,0,0,0,No Game
2016-03-04,16,1,0,0,0,0,0,0,No Game
2016-03-06,21,1,0,0,0,0,0,0,No Game
2016-03-07,0,1,0,0,0,0,0,0,No Game
2016-03-07,13,1,0,0,0,0,0,0,No Game
2016-03-07,14,0,0,0,0,0,0,1,No Game
2016-03-07,14,0,0,0,0,0,0,1,No Game
2016-03-07,16,0,0,0,0,0,0,1,No Game
2016-03-07,21,0,0,0,0,0,0,1,No Game
2016-03-08,2,0,0,0,0,0,0,1,No Game
2016-03-08,3,0,0,0,0,0,0,1,No Game
2016-03-08,15,1,0,0,0,0,0,0,No Game
2016-03-08,18,0,0,0,0,0,1,0,No Game
2016-03-09,8,0,0,1,0,0,0,0,No Game
2016-03-09,14,0,0,0,0,0,0,1,No Game
2016-03-10,10,0,0,1,0,0,0,0,No Game
2016-03-10,16,0,0,0,0,0,0,1,No Game
2016-03-10,16,0,1,0,0,0,0,0,No Game
2016-03-11,4,0,0,1,0,0,0,0,No Game
2016-03-11,13,0,0,1,0,0,0,0,No Game
2016-03-11,18,0,0,1,0,0,0,0,No Game
2016-03-13,12,0,0,0,0,0,0,1,No Game
2016-03-13,15,0,0,0,0,0,0,1,No Game
2016-03-14,10,0,0,0,0,0,0,1,No Game
2016-03-14,15,1,0,0,0,0,0,0,No Game
2016-03-14,20,0,0,0,0,0,0,1,No Game
2016-03-15,8,0,0,1,0,0,0,0,No Game
2016-03-15,22,1,0,0,0,0,0,0,No Game
2016-03-16,16,1,0,0,0,0,0,0,No Game
2016-03-17,1,1,0,0,0,0,0,0,No Game
2016-03-17,20,0,0,0,0,0,0,1,No Game
2016-03-17,23,1,0,0,0,0,0,0,No Game
2016-03-18,9,0,0,0,0,0,0,1,No Game
2016-03-18,12,0,0,0,0,0,0,1,No Game
2016-03-18,13,0,0,0,0,0,0,1,No Game
2016-03-19,1,0,0,0,0,0,0,1,No Game
2016-03-19,6,1,0,0,0,0,0,0,No Game
2016-03-19,17,0,0,0,0,0,0,1,No Game
2016-03-19,18,0,0,0,0,0,0,1,No Game
2016-03-20,9,0,0,0,0,0,0,1,No Game
2016-03-20,12,0,0,0,0,0,0,1,No Game
2016-03-20,14,1,0,0,0,0,0,0,No Game
2016-03-21,12,0,1,0,0,0,0,0,No Game
2016-03-21,17,1,0,0,0,0,0,0,No Game
2016-03-21,18,0,0,0,0,0,0,1,No Game
2016-03-21,20,0,0,0,0,0,0,1,No Game
2016-03-22,10,0,0,1,0,0,0,0,No Game
2016-03-22,12,0,1,0,0,0,0,0,No Game
2016-03-22,21,0,0,0,0,0,1,0,No Game
2016-03-23,7,0,0,0,0,0,0,1,No Game
2016-03-23,8,0,0,0,0,0,0,1,No Game
2016-03-23,9,0,0,0,0,0,0,1,No Game
2016-03-23,12,0,0,0,0,0,0,1,No Game
2016-03-24,12,0,0,0,0,0,0,1,No Game
2016-03-24,16,0,0,0,0,0,0,1,No Game
2016-03-24,17,0,0,0,0,0,1,0,No Game
2016-03-25,2,0,0,0,0,0,1,0,No Game
2016-03-25,10,0,0,0,0,0,0,1,No Game
2016-03-25,10,0,0,0,0,0,0,1,No Game
2016-03-26,14,0,0,1,0,0,0,0,No Game
2016-03-26,16,0,0,0,0,0,0,1,No Game
2016-03-28,12,1,0,0,0,0,0,0,No Game
2016-03-29,0,0,1,0,0,0,0,0,No Game
2016-03-29,0,0,0,0,1,0,0,0,No Game
2016-03-29,2,1,0,0,0,0,0,0,No Game
2016-03-29,15,0,0,1,0,0,0,0,No Game
2016-03-30,9,0,1,0,0,0,0,0,No Game
2016-03-30,9,0,0,1,0,0,0,0,No Game
2016-03-30,16,0,0,1,0,0,0,0,No Game
2016-03-31,2,1,0,0,0,0,0,0,No Game
2016-03-31,11,1,0,0,0,0,0,0,No Game
2016-03-31,12,0,1,0,0,0,0,0,No Game
2016-03-31,14,0,1,0,0,0,0,0,No Game
2016-03-31,17,1,0,0,0,0,0,0,No Game
2016-04-01,14,0,0,0,0,0,0,1,No Game
2016-04-02,3,1,0,0,0,0,0,0,No Game
2016-04-02,18,0,0,0,0,0,1,0,No Game
2016-04-02,20,0,0,0,0,0,0,1,No Game
2016-04-02,21,0,0,0,0,0,0,1,No Game
2016-04-03,7,0,0,1,0,0,0,0,No Game
2016-04-03,12,0,1,0,0,0,0,0,No Game
2016-04-04,10,0,0,1,0,0,0,0,No Game
2016-04-04,17,0,1,0,0,0,0,0,No Game
2016-04-05,20,0,1,0,0,0,0,0,No Game
2016-04-06,5,0,0,0,0,0,0,1,No Game
2016-04-06,8,0,0,0,0,0,0,1,No Game
2016-04-06,16,0,0,0,0,0,0,1,No Game
2016-04-07,11,1,0,0,0,0,0,0,No Game
2016-04-07,22,0,0,0,0,0,0,1,No Game
2016-04-08,14,0,0,0,0,0,0,1,No Game
2016-04-08,19,0,0,0,0,0,0,1,No Game
2016-04-10,5,0,0,0,0,0,1,0,No Game
2016-04-10,16,1,0,0,0,0,0,0,No Game
2016-04-11,0,1,0,0,0,0,0,0,No Game
2016-04-11,0,0,0,0,0,0,0,1,No Game
2016-04-11,13,0,0,0,0,1,0,0,No Game
2016-04-12,7,0,0,0,0,0,0,1,No Game
2016-04-12,17,0,0,0,0,0,1,0,No Game
2016-04-12,19,0,0,0,0,0,0,1,No Game
2016-04-13,16,0,0,1,0,0,0,0,No Game
2016-04-13,23,1,0,0,0,0,0,0,No Game
2016-04-14,3,0,0,0,0,0,1,0,No Game
2016-04-15,10,0,0,0,0,0,0,1,No Game
2016-04-15,13,0,0,0,0,0,0,1,No Game
2016-04-16,8,0,0,0,0,0,0,1,No Game
2016-04-16,9,0,0,0,0,0,0,1,No Game
2016-04-16,9,0,1,0,0,0,0,0,No Game
2016-04-16,16,0,0,0,0,0,1,0,No Game
2016-04-16,17,0,0,0,0,0,1,0,No Game
2016-04-18,15,0,0,0,0,0,0,1,No Game
2016-04-19,13,0,0,0,0,0,0,1,No Game
2016-04-19,17,1,0,0,0,0,0,0,No Game
2016-04-19,22,1,0,0,0,0,0,0,No Game
2016-04-20,9,0,0,0,0,0,0,1,No Game
2016-04-20,16,0,0,0,0,0,0,1,No Game
2016-04-20,18,1,0,0,0,0,0,0,No Game
2016-04-21,13,0,0,0,0,0,0,1,No Game
2016-04-21,22,0,1,0,0,0,0,0,No Game
2016-04-22,11,0,0,0,0,0,0,1,No Game
2016-04-22,12,0,0,1,0,0,0,0,No Game
2016-04-22,16,0,0,0,0,0,0,1,No Game
2016-04-24,0,0,1,0,0,0,0,0,No Game
2016-04-24,12,0,0,0,0,0,0,1,No Game
2016-04-25,20,0,0,0,0,0,1,0,No Game
2016-04-26,6,0,0,1,0,0,0,0,No Game
2016-04-26,8,0,0,1,0,0,0,0,No Game
2016-04-26,11,1,0,0,0,0,0,0,No Game
2016-04-26,13,0,0,0,0,0,0,1,No Game
2016-04-26,16,0,0,0,0,0,0,1,No Game
2016-04-26,20,0,0,1,0,0,0,0,No Game
2016-04-27,16,1,0,0,0,0,0,0,No Game
2016-04-27,19,0,0,0,0,0,0,1,No Game
2016-04-27,22,0,0,0,0,0,0,1,No Game
2016-04-28,9,0,0,0,0,0,0,1,No Game
2016-04-28,13,0,0,1,0,0,0,0,No Game
2016-04-29,9,0,0,1,0,0,0,0,No Game
2016-04-29,10,0,1,0,0,0,0,0,No Game
2016-04-30,10,0,0,0,0,0,1,0,No Game
2016-04-30,15,0,0,0,0,0,0,1,No Game
2016-05-01,9,0,0,0,0,0,0,1,No Game
2016-05-02,2,0,0,1,0,0,0,0,No Game
2016-05-02,21,0,0,0,0,0,0,1,No Game
2016-05-03,12,0,0,0,0,0,0,1,No Game
2016-05-03,23,1,0,0,0,0,0,0,No Game
2016-05-04,11,0,0,0,0,0,0,1,No Game
2016-05-04,12,0,0,0,0,0,0,1,No Game
2016-05-05,9,0,0,1,0,0,0,0,No Game
2016-05-05,12,0,0,0,0,0,0,1,No Game
2016-05-05,13,0,0,1,0,0,0,0,No Game
2016-05-05,20,0,0,1,0,0,0,0,No Game
2016-05-05,23,0,0,0,0,0,0,1,No Game
2016-05-06,2,0,0,0,0,0,0,1,No Game
2016-05-06,9,1,0,0,0,0,0,0,No Game
2016-05-06,12,1,0,0,0,0,0,0,No Game
2016-05-06,15,0,1,0,0,0,0,0,No Game
2016-05-07,3,0,0,0,0,0,1,0,No Game
2016-05-07,8,0,0,0,0,0,0,1,No Game
2016-05-07,23,1,0,0,0,0,0,0,No Game
2016-05-08,9,0,0,0,0,0,0,1,No Game
2016-05-08,20,1,0,0,0,0,0,0,No Game
2016-05-08,21,0,0,0,0,0,0,1,No Game
2016-05-08,21,0,0,1,0,0,0,0,No Game
2016-05-09,17,0,0,1,0,0,0,0,No Game
2016-05-09,19,0,0,0,0,0,0,1,No Game
2016-05-10,9,0,0,0,0,0,0,1,No Game
2016-05-11,9,0,0,1,0,0,0,0,No Game
2016-05-11,13,0,0,0,0,0,0,1,No Game
2016-05-11,22,0,0,0,0,0,0,1,No Game
2016-05-12,17,0,0,1,0,0,0,0,No Game
2016-05-13,2,1,0,0,0,0,0,0,No Game
2016-05-13,16,0,0,0,0,0,1,0,No Game
2016-05-13,17,0,0,0,0,0,0,1,No Game
2016-05-13,23,0,0,0,0,0,0,1,No Game
2016-05-14,5,0,0,0,0,0,0,1,No Game
2016-05-14,12,0,0,0,0,0,0,1,No Game
2016-05-14,17,0,0,0,0,0,0,1,No Game
2016-05-15,1,0,0,0,1,0,0,0,No Game
2016-05-15,22,0,0,0,0,0,1,0,No Game
2016-05-16,0,0,0,0,0,0,0,1,No Game
2016-05-16,10,0,0,1,0,0,0,0,No Game
2016-05-17,3,0,0,0,0,0,1,0,No Game
2016-05-17,11,0,0,1,0,0,0,0,No Game
2016-05-18,8,0,0,0,0,0,0,1,No Game
2016-05-18,12,0,0,0,0,0,1,0,No Game
2016-05-18,18,0,0,0,0,0,0,1,No Game
2016-05-19,12,1,0,0,0,0,0,0,No Game
2016-05-20,14,0,0,0,0,0,0,1,No Game
2016-05-20,16,0,0,0,0,0,0,1,No Game
2016-05-20,20,1,0,0,0,0,0,0,No Game
2016-05-20,21,0,0,0,0,0,0,1,No Game
2016-05-20,21,0,0,0,0,0,0,1,No Game
2016-05-21,1,0,0,0,0,0,1,0,No Game
2016-05-21,1,1,0,0,0,0,0,0,No Game
2016-05-21,2,0,0,0,0,0,0,1,No Game
2016-05-21,9,0,0,1,0,0,0,0,No Game
2016-05-21,21,0,0,0,0,0,0,1,No Game
2016-05-22,7,0,0,0,0,0,0,1,No Game
2016-05-22,22,1,0,0,0,0,0,0,No Game
2016-05-23,9,0,0,0,0,0,0,1,No Game
2016-05-23,15,1,0,0,0,0,0,0,No Game
2016-05-24,2,1,0,0,0,0,0,0,No Game
2016-05-24,4,0,0,0,0,0,1,0,No Game
2016-05-24,6,0,1,0,0,0,0,0,No Game
2016-05-25,10,0,0,0,0,0,1,0,No Game
2016-05-25,15,0,0,0,0,0,0,1,No Game
2016-05-25,17,0,0,0,0,0,0,1,No Game
2016-05-25,22,1,0,0,0,0,0,0,No Game
2016-05-26,12,0,0,0,0,0,0,1,No Game
2016-05-26,13,0,0,0,0,0,0,1,No Game
2016-05-26,14,0,1,0,0,0,0,0,No Game
2016-05-26,20,1,0,0,0,0,0,0,No Game
2016-05-26,21,0,0,0,0,0,1,0,No Game
2016-05-27,9,0,1,0,0,0,0,0,No Game
2016-05-27,12,0,1,0,0,0,0,0,No Game
2016-05-28,8,0,0,0,0,0,0,1,No Game
2016-05-29,4,1,0,0,0,0,0,0,No Game
2016-05-29,11,1,0,0,0,0,0,0,No Game
2016-05-29,14,0,0,0,1,0,0,0,No Game
2016-05-30,8,0,0,0,0,0,0,1,No Game
2016-05-31,7,1,0,0,0,0,0,0,No Game
2016-05-31,9,1,0,0,0,0,0,0,No Game
2016-05-31,9,0,1,0,0,0,0,0,No Game
2016-05-31,10,0,0,0,0,0,0,1,No Game
2016-06-01,6,0,1,0,0,0,0,0,No Game
2016-06-01,8,0,1,0,0,0,0,0,No Game
2016-06-01,11,0,0,0,0,0,0,1,No Game
2016-06-01,13,0,0,0,0,0,0,1,No Game
2016-06-02,7,0,0,0,0,0,0,1,No Game
2016-06-02,9,0,0,0,0,0,0,1,No Game
2016-06-02,13,0,0,0,0,0,1,0,No Game
2016-06-02,18,1,0,0,0,0,0,0,No Game
2016-06-03,11,1,0,0,0,0,0,0,No Game
2016-06-03,19,1,0,0,0,0,0,0,No Game
2016-06-03,21,0,0,0,0,0,0,1,No Game
2016-06-04,10,0,0,0,0,0,0,1,No Game
2016-06-05,11,0,1,0,0,0,0,0,No Game
2016-06-05,17,1,0,0,0,0,0,0,No Game
2016-06-05,21,0,0,0,0,0,1,0,No Game
2016-06-05,23,0,0,0,0,0,1,0,No Game
2016-06-05,23,1,0,0,0,0,0,0,No Game
2016-06-06,11,0,1,0,0,0,0,0,No Game
2016-06-08,0,1,0,0,0,0,0,0,No Game
2016-06-09,0,0,0,0,0,0,0,1,No Game
2016-06-09,15,0,0,0,0,0,0,1,No Game
2016-06-09,20,0,0,0,0,0,1,0,No Game
2016-06-10,15,1,0,0,0,0,0,0,No Game
2016-06-10,16,1,0,0,0,0,0,0,No Game
2016-06-10,18,0,0,0,0,0,0,1,No Game
2016-06-10,19,0,0,0,0,0,1,0,No Game
2016-06-10,19,1,0,0,0,0,0,0,No Game
2016-06-10,21,0,0,0,0,0,0,1,No Game
2016-06-11,3,0,1,0,0,0,0,0,No Game
2016-06-11,15,0,0,0,0,0,0,1,No Game
2016-06-12,8,0,1,0,0,0,0,0,No Game
2016-06-12,20,1,0,0,0,0,0,0,No Game
2016-06-13,3,0,1,0,0,0,0,0,No Game
2016-06-13,13,0,1,0,0,0,0,0,No Game
2016-06-13,17,0,0,0,0,0,0,1,No Game
2016-06-14,1,0,0,0,0,0,0,1,No Game
2016-06-14,2,0,0,0,0,0,0,1,No Game
2016-06-14,6,0,1,0,0,0,0,0,No Game
2016-06-14,10,0,0,0,0,0,0,1,No Game
2016-06-16,11,0,0,0,0,0,0,1,No Game
2016-06-16,12,0,0,0,0,0,0,1,No Game
2016-06-17,16,0,0,0,0,0,1,0,No Game
2016-06-17,18,0,0,1,0,0,0,0,No Game
2016-06-18,15,0,0,0,0,0,1,0,No Game
2016-06-19,8,1,0,0,0,0,0,0,No Game
2016-06-19,23,0,0,0,0,0,1,0,No Game
2016-06-20,1,0,0,1,0,0,0,0,No Game
2016-06-20,7,0,0,0,0,0,0,1,No Game
2016-06-20,13,0,0,0,0,0,0,1,No Game
2016-06-20,16,0,0,1,0,0,0,0,No Game
2016-06-20,18,1,0,0,0,0,0,0,No Game
2016-06-20,19,0,0,0,0,0,0,1,No Game
2016-06-20,19,0,0,0,0,0,0,1,No Game
2016-06-21,10,0,0,0,0,0,0,1,No Game
2016-06-22,2,0,0,0,0,0,1,0,No Game
2016-06-22,10,0,0,0,0,0,1,0,No Game
2016-06-22,15,0,0,0,1,0,0,0,No Game
2016-06-22,16,1,0,0,0,0,0,0,No Game
2016-06-23,10,0,0,1,0,0,0,0,No Game
2016-06-23,12,0,0,0,0,0,0,1,No Game
2016-06-23,14,0,0,1,0,0,0,0,No Game
2016-06-23,15,0,0,0,0,0,0,1,No Game
2016-06-24,14,0,0,0,0,0,0,1,No Game
2016-06-24,19,0,0,0,0,0,1,0,No Game
2016-06-25,16,1,0,0,0,0,0,0,No Game
2016-06-25,18,0,0,0,0,0,0,1,No Game
2016-06-26,14,0,0,1,0,0,0,0,No Game
2016-06-26,19,0,0,0,0,0,0,1,No Game
2016-06-27,2,1,0,0,0,0,0,0,No Game
2016-06-27,8,1,0,0,0,0,0,0,No Game
2016-06-27,19,1,0,0,0,0,0,0,No Game
2016-06-27,19,0,1,0,0,0,0,0,No Game
2016-06-28,8,1,0,0,0,0,0,0,No Game
2016-06-28,17,0,0,1,0,0,0,0,No Game
2016-06-29,2,0,0,0,0,0,1,0,No Game
2016-06-29,14,0,0,0,0,0,0,1,No Game
2016-06-30,6,0,0,0,0,0,0,1,No Game
2016-06-30,17,0,0,0,0,0,1,0,No Game
2016-07-01,2,0,0,0,0,0,1,0,No Game
2016-07-01,6,0,0,0,0,0,1,0,No Game
2016-07-02,12,0,0,0,0,1,0,0,No Game
2016-07-02,14,0,0,1,0,0,0,0,No Game
2016-07-03,12,0,0,0,0,0,1,0,No Game
2016-07-03,19,0,0,0,0,0,0,1,No Game
2016-07-03,22,0,0,0,0,0,0,1,No Game
2016-07-04,8,1,0,0,0,0,0,0,No Game
2016-07-05,1,0,0,0,0,0,1,0,No Game
2016-07-05,18,0,0,0,0,0,0,1,No Game
2016-07-07,6,0,0,0,0,0,0,1,No Game
2016-07-07,7,0,1,0,0,0,0,0,No Game
2016-07-07,16,1,0,0,0,0,0,0,No Game
2016-07-08,10,0,0,0,0,0,0,1,No Game
2016-07-09,3,0,0,1,0,0,0,0,No Game
2016-07-09,14,0,0,0,0,0,1,0,No Game
2016-07-09,21,1,0,0,0,0,0,0,No Game
2016-07-09,23,0,1,0,0,0,0,0,No Game
2016-07-11,9,0,0,1,0,0,0,0,No Game
2016-07-11,12,0,0,0,0,0,0,1,No Game
2016-07-11,22,1,0,0,0,0,0,0,No Game
2016-07-12,9,0,1,0,0,0,0,0,No Game
2016-07-12,16,0,0,1,0,0,0,0,No Game
2016-07-12,19,0,1,0,0,0,0,0,No Game
2016-07-12,22,0,0,0,0,0,0,1,No Game
2016-07-13,4,0,1,0,0,0,0,0,No Game
2016-07-13,9,1,0,0,0,0,0,0,No Game
2016-07-13,9,0,0,1,0,0,0,0,No Game
2016-07-13,11,0,0,1,0,0,0,0,No Game
2016-07-13,15,0,0,0,0,0,0,1,No Game
2016-07-13,18,0,0,0,0,0,0,1,No Game
2016-07-15,15,0,0,0,0,0,1,0,No Game
2016-07-15,22,0,0,0,0,0,0,1,No Game
2016-07-16,12,0,0,0,0,0,0,1,No Game
2016-07-16,15,0,0,0,0,0,0,1,No Game
2016-07-17,4,0,0,1,0,0,0,0,No Game
2016-07-17,7,1,0,0,0,0,0,0,No Game
2016-07-17,12,1,0,0,0,0,0,0,No Game
2016-07-18,14,0,0,0,0,0,0,1,No Game
2016-07-18,21,0,0,0,0,0,0,1,No Game
2016-07-19,13,1,0,0,0,0,0,0,No Game
2016-07-20,4,0,0,0,1,0,0,0,No Game
2016-07-20,15,0,1,0,0,0,0,0,No Game
2016-07-20,22,0,0,0,0,0,0,1,No Game
2016-07-20,23,0,0,0,0,1,0,0,No Game
