,attendance,away.alias,away.game_number,away.id,away.name,broadcast.network,broadcast.satellite,entry_mode,home.alias,home.game_number,home.id,home.name,id,number,reference,scheduled,scoring.away_points,scoring.home_points,scoring.periods,status,utc_offset,venue.address,venue.capacity,venue.city,venue.country,venue.id,venue.name,venue.roof_type,venue.state,venue.surface,venue.zip,weather
10,53807,DEN,13,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver Broncos,NFL,212,INGEST,OAK,13,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland Raiders,6f19c3f0-2ae8-46d6-a06e-a2daffd4c7b9,193,55696,2012-12-07T01:29:54+00:00,26,13,"[{'period_type': 'quarter', 'id': '90cabb1b-42fd-4591-96c0-33295f6814ee', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 10}, {'period_type': 'quarter', 'id': '6d378b58-a26d-4f42-96d6-f883b00ea520', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 3}, {'period_type': 'quarter', 'id': 'cd97e78f-4ac6-41b2-8741-d39208301075', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 13}, {'period_type': 'quarter', 'id': '068a2455-6518-4805-806e-1ebd122dfaf8', 'number': 4, 'sequence': 4, 'home_points': 6, 'away_points': 0}]",closed,-8,7000 Coliseum Way,53200,Oakland,USA,ba1ad00f-9130-462c-93f9-5612a0015117,Oakland Alameda Coliseum,outdoor,CA,turf,94621,
11,67027,NYJ,13,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York Jets,CBS,711,INGEST,JAC,13,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville Jaguars,72e6a09f-708d-463e-9d8f-c3fca1bed7b2,199,55702,2012-12-09T18:02:50+00:00,17,10,"[{'period_type': 'quarter', 'id': '30e943a3-5260-47ea-a0b3-24fc1b383b90', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': 'b9e1a2f5-1791-4047-958a-871a4ad0553a', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 0}, {'period_type': 'quarter', 'id': 'c531f07e-3ed0-4b8f-85d3-19f2b84da9e3', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 10}, {'period_type': 'quarter', 'id': '3b1e8e68-1800-4ce9-a9c6-bddbc507e6c8', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 7}]",closed,-5,One EverBank Field Drive,67246,Jacksonville,USA,4c5c036d-dd3d-4183-b595-71a43a97560f,EverBank Field,outdoor,FL,turf,32202,
12,64941,PHI,13,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia Eagles,FOX,708,INGEST,TB,13,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay Buccaneers,947c3359-fb46-4c50-8207-33a43a35c155,202,55705,2012-12-09T18:03:10+00:00,23,21,"[{'period_type': 'quarter', 'id': '81e42629-968a-4143-acbd-7500caf2287e', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': 'bc73e5f1-5ac3-4d20-8740-e58318751427', 'number': 2, 'sequence': 2, 'home_points': 0, 'away_points': 10}, {'period_type': 'quarter', 'id': 'd77bff16-3d03-4eba-a4a9-ed6a68cd8d4c', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '4134b14e-8e49-45d3-a008-824ba080eb09', 'number': 4, 'sequence': 4, 'home_points': 14, 'away_points': 13}]",closed,-5,4201 North Dale Mabry Highway,65890,Tampa,USA,6fccc39c-80bc-4c81-83d9-2d5a848c8c09,Raymond James Stadium,outdoor,FL,turf,33607,
13,70382,DET,13,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit Lions,NBC,,INGEST,GB,13,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay Packers,a713208c-0330-401e-8a8d-b40417e33bf9,207,55710,2012-12-10T01:30:48+00:00,20,27,"[{'period_type': 'quarter', 'id': '08230fe3-db78-43f1-98a1-e5e5b75a24b1', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': '66b7dd96-f8ba-4a18-9a1e-3070dc779bac', 'number': 2, 'sequence': 2, 'home_points': 10, 'away_points': 7}, {'period_type': 'quarter', 'id': '7fb88dae-0d2a-425a-b00c-37a7247387f9', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 3}, {'period_type': 'quarter', 'id': '98fc70a2-8219-4899-9742-a11edf81f458', 'number': 4, 'sequence': 4, 'home_points': 10, 'away_points': 3}]",closed,-6,1265 Lombardi Avenue,80750,Green Bay,USA,5a60dd3a-302c-41c6-ab0f-dd335c1103c2,Lambeau Field,outdoor,WI,turf,54304,
14,68756,HOU,13,82d2d380-3834-4938-835f-aec541e5ece7,Houston Texans,ESPN,206,INGEST,NE,13,97354895-8c77-4fd4-a860-32e62ea7382a,New England Patriots,bfbe0676-cdde-48bf-9c68-51df8e467789,208,55711,2012-12-11T01:40:48+00:00,14,42,"[{'period_type': 'quarter', 'id': 'daebc481-878b-4dcb-ae8d-98f2386e4380', 'number': 1, 'sequence': 1, 'home_points': 14, 'away_points': 0}, {'period_type': 'quarter', 'id': 'eaad6cc4-b452-417e-8c22-3af42eb2549d', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '4017bc43-f0a3-4ac7-985f-ba693549c69e', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 7}, {'period_type': 'quarter', 'id': '18ed5d5f-3f8f-4376-9f40-a983855071d9', 'number': 4, 'sequence': 4, 'home_points': 14, 'away_points': 7}]",closed,-5,One Patriot Place,68756,Foxborough,USA,e43310b1-cb82-4df9-8be5-e9b39637031b,Gillette Stadium,outdoor,MA,artificial,02035,
15,63590,DAL,13,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Dallas Cowboys,FOX,706,INGEST,CIN,13,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Cincinnati Bengals,de119a69-a16e-47d8-9a64-f769a09564e1,196,55699,2012-12-09T18:03:35+00:00,20,19,"[{'period_type': 'quarter', 'id': '8b693959-cb34-45ea-983f-fe1d9c179d79', 'number': 1, 'sequence': 1, 'home_points': 10, 'away_points': 3}, {'period_type': 'quarter', 'id': 'b404665e-2882-4342-a2db-44ad480bc7b5', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 7}, {'period_type': 'quarter', 'id': '9d81fdf9-703f-4d62-98e1-75c39a2caf83', 'number': 3, 'sequence': 3, 'home_points': 6, 'away_points': 0}, {'period_type': 'quarter', 'id': '53e64ec4-3857-481f-91bf-c931c1fa0ffe', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 10}]",closed,-5,One Paul Brown Stadium,65535,Cincinnati,USA,b87a1595-d3c8-48ea-8a53-0aab6378a64a,Paul Brown Stadium,outdoor,OH,artificial,45202,
0,73096,TB,14,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay Buccaneers,FOX,707,INGEST,NO,14,0d855753-ea21-4953-89f9-0e20aff9eb73,New Orleans Saints,016b3fd8-f683-42f5-a06f-0dee018bd327,216,55719,2012-12-16T18:03:47+00:00,0,41,"[{'period_type': 'quarter', 'id': 'b89a5808-bd40-450a-ab08-603cebca8a46', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '3506f844-a65e-4efc-b41f-862bc163112a', 'number': 2, 'sequence': 2, 'home_points': 17, 'away_points': 0}, {'period_type': 'quarter', 'id': '7d3356e2-d2f5-42d3-95b8-0ad4c7ab3dea', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': 'de4063f9-c0bb-498d-8051-8210c1dd7cde', 'number': 4, 'sequence': 4, 'home_points': 10, 'away_points': 0}]",closed,-6,1500 Sugar Bowl Drive,76468,New Orleans,USA,3c85d89a-ec66-4983-acd5-1381d6c8673a,Mercedes-Benz Superdome,dome,LA,artificial,70112,
1,51446,KC,14,6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kansas City Chiefs,CBS,716,INGEST,OAK,14,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland Raiders,0e2e8472-598e-458f-8f95-82aa81783ddf,222,55725,2012-12-16T21:25:37+00:00,0,15,"[{'period_type': 'quarter', 'id': 'd4f78a17-3bf3-493c-8808-c318e976c150', 'number': 1, 'sequence': 1, 'home_points': 3, 'away_points': 0}, {'period_type': 'quarter', 'id': '1d08559c-f41f-4820-bac6-37df1ac0a49f', 'number': 2, 'sequence': 2, 'home_points': 6, 'away_points': 0}, {'period_type': 'quarter', 'id': '4b53707f-6d8a-4745-ae03-7ada46eb8e71', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 0}, {'period_type': 'quarter', 'id': '28753ddd-f057-440a-88a1-84e663e1c6dd', 'number': 4, 'sequence': 4, 'home_points': 3, 'away_points': 0}]",closed,-8,7000 Coliseum Way,53200,Oakland,USA,ba1ad00f-9130-462c-93f9-5612a0015117,Oakland Alameda Coliseum,outdoor,CA,turf,94621,
2,55751,MIN,14,33405046-04ee-4058-a950-d606f8c30852,Minnesota Vikings,FOX,708,INGEST,STL,14,39f349de-6463-4803-ad70-f1e0f144f5ed,St. Louis Rams,19314aea-7cd2-444a-b3ab-a7c784e28542,217,55720,2012-12-16T18:04:12+00:00,36,22,"[{'period_type': 'quarter', 'id': 'f1c18e98-b306-46e9-a244-14730ade4e07', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': '00b8bbad-f81d-432d-b22a-77bc9286ebd4', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 23}, {'period_type': 'quarter', 'id': '7f2ab4eb-f998-4b18-9dec-944fcf415263', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': '196f41d5-93e7-408c-a0fb-0b1ed21a4ab0', 'number': 4, 'sequence': 4, 'home_points': 15, 'away_points': 3}]",closed,-6,701 Convention Plaza,66000,St. Louis,USA,e86a743f-ee77-490f-acfb-3187b7a9633e,Edward Jones Dome,dome,MO,artificial,63101,
3,53667,JAC,14,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville Jaguars,CBS,711,INGEST,MIA,14,4809ecb0-abd3-451d-9c4a-92a90b83ca06,Miami Dolphins,1e92fc1e-917f-44ec-807c-fc04a679210e,215,55718,2012-12-16T18:03:16+00:00,3,24,"[{'period_type': 'quarter', 'id': 'f41d28bf-e237-4acc-ad5e-cb90e25debc3', 'number': 1, 'sequence': 1, 'home_points': 3, 'away_points': 3}, {'period_type': 'quarter', 'id': 'feffb76a-5485-4a0a-870d-91bb3ca3100a', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '3415bfa2-16df-4ce1-97ef-aceeecd05eba', 'number': 3, 'sequence': 3, 'home_points': 6, 'away_points': 0}, {'period_type': 'quarter', 'id': '4c928106-3f6a-4f38-a439-cb9306d02289', 'number': 4, 'sequence': 4, 'home_points': 8, 'away_points': 0}]",closed,-5,2269 Northwest 199th Street,76100,Miami Gardens,USA,50a5c833-1570-4c38-abc7-7914cf87dbde,Hard Rock Stadium,outdoor,FL,turf,33056,
4,69143,NYJ,14,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York Jets,ESPN,206,INGEST,TEN,14,d26a1ca5-722d-4274-8f97-c92e49c96315,Tennessee Titans,3176de98-615e-4d49-952f-654eb2ed26c3,224,55727,2012-12-18T01:40:52+00:00,10,14,"[{'period_type': 'quarter', 'id': 'daeea312-80e4-46c1-9bb5-582dcb6bdadc', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': '35ba7b68-5c4a-4edd-9839-899ca2ebd12b', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '3b6a251a-6416-4e53-a7df-3d4307cbb379', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 7}, {'period_type': 'quarter', 'id': 'e3289ead-96f8-4e65-875c-20463dce7683', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 0}]",closed,-6,One Titans Way,69143,Nashville,USA,5295c1b7-c85c-49cb-9569-1707c65324e5,Nissan Stadium,outdoor,TN,turf,37213,
5,65083,WAS,14,22052ff7-c065-42ee-bc8f-c4691c50e624,Washington Redskins,FOX,706,INGEST,CLE,14,d5a2eb42-8065-4174-ab79-0a6fa820e35e,Cleveland Browns,3bc1dcd6-db3f-4ec3-ad0c-3ba599adddcb,213,55716,2012-12-16T18:03:50+00:00,38,21,"[{'period_type': 'quarter', 'id': 'acdbdcef-4a6c-4996-ad3b-20b30c31dec3', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 7}, {'period_type': 'quarter', 'id': 'b214bd99-2d1c-4e46-a3c3-2b2aff62ca91', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 3}, {'period_type': 'quarter', 'id': 'f667fbbb-d2a8-44cb-920c-08b8ad1845cb', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 14}, {'period_type': 'quarter', 'id': 'f982c120-ed45-411d-96bd-c3ed9c24dc4e', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 14}]",closed,-5,100 Alfred Lerner Way,71516,Cleveland,USA,90c38d91-3774-4f5d-82ca-1c806828219f,FirstEnergy Stadium,outdoor,OH,turf,44114,
6,68756,SF,14,f0e724b0-4cbf-495a-be47-013907608da9,San Francisco 49ers,NBC,,INGEST,NE,14,97354895-8c77-4fd4-a860-32e62ea7382a,New England Patriots,3e8ddf7f-ff00-4f67-b6da-45b1635cf44b,223,55726,2012-12-17T01:31:13+00:00,41,34,"[{'period_type': 'quarter', 'id': '880b08cb-d840-4494-b71e-47194324578d', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': '932b3cf6-965c-43eb-a57b-a7b1458605ec', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 10}, {'period_type': 'quarter', 'id': 'f5a55f75-a06c-4463-bc56-896b84bdd335', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 14}, {'period_type': 'quarter', 'id': '32f7c887-dbee-4441-b951-6bf95928b37d', 'number': 4, 'sequence': 4, 'home_points': 24, 'away_points': 10}]",closed,-5,One Patriot Place,68756,Foxborough,USA,e43310b1-cb82-4df9-8be5-e9b39637031b,Gillette Stadium,outdoor,MA,artificial,02035,
7,40770,SEA,14,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seattle Seahawks,FOX,713,INGEST,BUF,14,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo Bills,68a9b9ef-0848-4f6e-8581-340f8f20220f,219,55722,2012-12-16T21:05:27+00:00,50,17,"[{'period_type': 'quarter', 'id': '8111bfb7-7bec-402d-8ba6-7a4419c34263', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 14}, {'period_type': 'quarter', 'id': 'f05aa956-fcaf-4979-b9a0-edb3b82ea6d9', 'number': 2, 'sequence': 2, 'home_points': 10, 'away_points': 17}, {'period_type': 'quarter', 'id': '32cda007-43f2-464e-bf76-068d55107401', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 16}, {'period_type': 'quarter', 'id': '9ad40b43-9a2d-4109-8a3b-1185cceb8b42', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 3}]",closed,-5,One Blue Jays Way,54000,Toronto,CAN,8f9127cb-283f-4a1c-9993-d2aa9d87f91b,Rogers Centre,retractable_dome,ON,artificial,M5V 1J3,
8,62534,GB,14,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay Packers,FOX,705,INGEST,CHI,14,7b112545-38e6-483c-a55c-96cf6ee49cb8,Chicago Bears,6d3e96ef-95f8-43ab-a75c-86f034ce9d1a,212,55715,2012-12-16T18:03:17+00:00,21,13,"[{'period_type': 'quarter', 'id': 'cffcee83-8650-4d7c-8f04-163bafc20aea', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': '2936d2b6-8cab-4b3f-b671-331c8e7e4245', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 14}, {'period_type': 'quarter', 'id': '452d76f2-11ff-4d8b-8197-88156ef3e2b3', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 7}, {'period_type': 'quarter', 'id': 'd154b142-6d98-4595-b119-81e83486da0e', 'number': 4, 'sequence': 4, 'home_points': 3, 'away_points': 0}]",closed,-6,1410 South Museum Campus Drive,61500,Chicago,USA,d7866605-5ac6-4b3a-90e8-760cc5a26b75,Soldier Field,outdoor,IL,turf,60605,
9,53832,CAR,14,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Carolina Panthers,FOX,714,INGEST,SD,14,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego Chargers,70ee2f0e-d3fb-4af6-905e-15998cefba32,220,55723,2012-12-16T21:05:48+00:00,31,7,"[{'period_type': 'quarter', 'id': '62518fb3-cec9-49fc-9447-77be550d7868', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 21}, {'period_type': 'quarter', 'id': '186bc975-1277-46c7-9df3-7b5db2d13b18', 'number': 2, 'sequence': 2, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': '41aae61e-c0f1-463c-b96c-d0d840cea2b7', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': '4cb1071b-f773-4619-852e-df99958f573c', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 0}]",closed,-8,9449 Friars Road,70561,San Diego,USA,7ca47702-8951-45be-a4f5-3e7d78f8f399,Qualcomm Stadium,outdoor,CA,turf,92108,
10,95595,PIT,14,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh Steelers,CBS,715,INGEST,DAL,14,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Dallas Cowboys,77fdba01-9715-4450-a791-8a9986be4095,221,55724,2012-12-16T21:25:34+00:00,24,27,"[{'period_type': 'quarter', 'id': 'da11e741-7394-487a-b01d-936d399df06e', 'number': 1, 'sequence': 1, 'home_points': 3, 'away_points': 0}, {'period_type': 'quarter', 'id': 'b669b348-b2c2-439d-b5c6-8ee62a63ff8a', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 10}, {'period_type': 'quarter', 'id': '67665e9e-1869-406d-a7fa-9db519a24951', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 7}, {'period_type': 'quarter', 'id': 'b13ed0f5-12c9-41d4-9d5b-2c9fdd900e5b', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 7}, {'period_type': 'overtime', 'id': '54f95aae-226f-4b66-a785-d7d05e4aa704', 'number': 1, 'sequence': 5, 'home_points': 3, 'away_points': 0}]",closed,-6,One Legends Way,80000,Arlington,USA,1e84213a-ff1f-4c9d-a003-8ee782b25a40,AT&T Stadium,retractable_dome,TX,artificial,76011,
11,60483,DET,14,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit Lions,FOX,712,INGEST,ARI,14,de760528-1dc0-416a-a978-b510d20692ff,Arizona Cardinals,7d65d1c1-1886-4f5b-a5e5-e84ec1a1ce90,218,55721,2012-12-16T21:05:32+00:00,10,38,"[{'period_type': 'quarter', 'id': '72fed46f-a200-4486-84ed-70d64144c984', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': '6b3c98e6-d645-48a5-abd2-850dd77022cf', 'number': 2, 'sequence': 2, 'home_points': 21, 'away_points': 7}, {'period_type': 'quarter', 'id': '5d485343-db66-491a-bc07-288cba7907d5', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 3}, {'period_type': 'quarter', 'id': 'be9fdfaa-55ab-4977-accc-b112cd057df9', 'number': 4, 'sequence': 4, 'home_points': 14, 'away_points': 0}]",closed,-7,One Cardinals Drive,63400,Glendale,USA,f8e4d2ab-53f9-4e9f-8c4a-9bc278094a84,University of Phoenix Stadium,retractable_dome,AZ,turf,85305,
12,70741,NYG,14,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York Giants,FOX,704,INGEST,ATL,14,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta Falcons,80a84713-7b41-4958-a562-55810e2859df,210,55713,2012-12-16T18:03:37+00:00,0,34,"[{'period_type': 'quarter', 'id': '90b6b93e-5110-4a2b-b39a-78d2babc6e32', 'number': 1, 'sequence': 1, 'home_points': 14, 'away_points': 0}, {'period_type': 'quarter', 'id': '9f93b70e-ef5b-4b28-a93c-da80c8a6d797', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 0}, {'period_type': 'quarter', 'id': '3ae44848-ceba-4f53-a2ba-7f028cae2d7b', 'number': 3, 'sequence': 3, 'home_points': 10, 'away_points': 0}, {'period_type': 'quarter', 'id': 'cba03ba7-30cf-4347-8e99-836d5a874c56', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 0}]",closed,-5,One Georgia Dome Drive Northwest,74228,Atlanta,USA,216de6bf-bce0-409a-a9e7-90db8df1f7b9,Georgia Dome,dome,GA,artificial,30313,
13,71702,IND,14,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis Colts,CBS,710,INGEST,HOU,14,82d2d380-3834-4938-835f-aec541e5ece7,Houston Texans,a2647c98-2967-496c-9bd4-82850a11c877,214,55717,2012-12-16T18:02:23+00:00,17,29,"[{'period_type': 'quarter', 'id': '2d663384-499e-4efa-9a04-e24dbd6c34ed', 'number': 1, 'sequence': 1, 'home_points': 10, 'away_points': 0}, {'period_type': 'quarter', 'id': 'cd2c0a86-a24c-45f4-8f62-e8e6f759c6b8', 'number': 2, 'sequence': 2, 'home_points': 10, 'away_points': 10}, {'period_type': 'quarter', 'id': '51672e1e-1abf-4a8f-9585-7b9c95a57b97', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 7}, {'period_type': 'quarter', 'id': '03353e72-2d72-4d73-9943-96ef97dd5afb', 'number': 4, 'sequence': 4, 'home_points': 6, 'away_points': 0}]",closed,-6,One Reliant Park,71054,Houston,USA,6a72e5ca-33d0-40af-8e6b-b32a4d3d9346,NRG Stadium,retractable_dome,TX,artificial,77054,
14,69144,CIN,14,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Cincinnati Bengals,NFL,212,INGEST,PHI,14,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia Eagles,afdc4098-450e-4f77-9cea-845e04fd0f07,209,55712,2012-12-14T01:29:57+00:00,34,13,"[{'period_type': 'quarter', 'id': '9dfa5291-363c-45ee-b9ca-c710503bc3f9', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 10}, {'period_type': 'quarter', 'id': '2fb621ab-a133-4600-9a5e-4809179608c8', 'number': 2, 'sequence': 2, 'home_points': 13, 'away_points': 0}, {'period_type': 'quarter', 'id': 'e533638e-008f-47ac-86de-7d748b8eab22', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 14}, {'period_type': 'quarter', 'id': '03df3070-b44b-4a20-afbe-bbde5cd36b49', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 10}]",closed,-5,1020 Pattison Avenue,68532,Philadelphia,USA,4fa8c29c-6626-464c-8540-314ed7535e1b,Lincoln Financial Field,outdoor,PA,turf,19148,
15,71317,DEN,14,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver Broncos,CBS,709,INGEST,BAL,14,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Baltimore Ravens,e41e41f0-e80d-42af-898e-d13919de97dd,211,55714,2012-12-16T18:03:53+00:00,34,17,"[{'period_type': 'quarter', 'id': '33540bd5-f503-45b2-991a-c2aac1cc7ff7', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': 'ff54ebbd-f69c-47ca-bd3a-b4ce8b29664e', 'number': 2, 'sequence': 2, 'home_points': 0, 'away_points': 14}, {'period_type': 'quarter', 'id': '5ec4ff8e-0858-4b9f-b1f6-ec7bed2142b6', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 14}, {'period_type': 'quarter', 'id': '1017eeaf-5280-4c67-82ef-79e53bdeba4f', 'number': 4, 'sequence': 4, 'home_points': 14, 'away_points': 3}]",closed,-5,1101 Russell Street,71008,Baltimore,USA,d54faae0-0314-484f-8604-9d8dd08e1149,M&T Bank Stadium,outdoor,MD,turf,21230,
0,73026,OAK,15,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland Raiders,CBS,709,INGEST,CAR,15,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Carolina Panthers,202c04b4-2d2d-4cba-a8ae-87a4523a806c,227,55730,2012-12-23T18:02:57+00:00,6,17,"[{'period_type': 'quarter', 'id': '7ebcf856-2264-4e09-8980-086d945950d8', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': 'd7fb9e17-53ec-40bd-a2dd-beafb71ffcd9', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 3}, {'period_type': 'quarter', 'id': 'ca039132-5795-450b-abed-09457b7d940e', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': '94719166-abdd-44a9-bc7e-296e1bb12d50', 'number': 4, 'sequence': 4, 'home_points': 3, 'away_points': 3}]",closed,-5,800 South Mint Street,73778,Charlotte,USA,39be9ed4-3292-49ac-8699-a381de3a4969,Bank of America Stadium,outdoor,NC,turf,28202,
1,69144,WAS,15,22052ff7-c065-42ee-bc8f-c4691c50e624,Washington Redskins,FOX,707,INGEST,PHI,15,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia Eagles,20c0fbf5-65ce-4aad-92ba-9c7a9f2cb11a,234,55737,2012-12-23T18:03:27+00:00,27,20,"[{'period_type': 'quarter', 'id': '6e8057e7-2d6e-4f88-911f-f256a6b9ae60', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': 'fcb7d82a-0c1c-4843-b631-4d7b91f2d86e', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 13}, {'period_type': 'quarter', 'id': '45ebbb02-43a9-44f3-afa7-fce19c151614', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 14}, {'period_type': 'quarter', 'id': 'eed38537-c21d-4717-910c-931146301491', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 0}]",closed,-5,1020 Pattison Avenue,68532,Philadelphia,USA,4fa8c29c-6626-464c-8540-314ed7535e1b,Lincoln Financial Field,outdoor,PA,turf,19148,
