,Hour,OffenseType_Aggravated Assault,OffenseType_Auto Theft,OffenseType_Burglary,OffenseType_Murder,OffenseType_Rape,OffenseType_Robbery,OffenseType_Theft,game
2014-01-18,21,0,0,0,0,0,0,1,No Game
2014-01-19,8,0,0,0,0,0,0,1,No Game
2014-01-19,21,0,0,0,0,0,0,1,No Game
2014-01-19,22,0,0,0,0,0,0,1,No Game
2014-01-19,23,0,0,0,0,0,0,1,No Game
2014-01-19,23,0,0,0,0,0,0,1,No Game
2014-01-21,21,1,0,0,0,0,0,0,No Game
2014-01-23,4,0,0,0,0,0,1,0,No Game
2014-01-23,18,0,0,0,0,0,0,1,No Game
2014-01-24,23,0,1,0,0,0,0,0,No Game
2014-01-26,15,0,0,0,0,0,0,1,No Game
2014-01-26,22,0,1,0,0,0,0,0,No Game
2014-01-26,23,0,0,0,0,0,0,1,No Game
2014-01-27,0,0,0,0,0,0,0,1,No Game
2014-01-27,0,0,0,0,0,0,0,1,No Game
2014-01-27,1,0,0,0,0,0,0,1,No Game
2014-01-27,2,0,0,0,0,0,0,1,No Game
2014-01-29,5,0,0,0,0,1,0,0,No Game
2014-01-29,11,0,0,0,0,0,0,1,No Game
2014-01-30,7,0,0,0,0,0,0,1,No Game
2014-02-07,0,0,0,0,0,0,0,1,No Game
2014-02-07,22,0,0,0,0,0,0,1,No Game
2014-02-08,0,0,0,0,0,0,0,1,No Game
2014-02-09,0,0,0,0,0,0,0,1,No Game
2014-02-09,8,0,0,0,0,0,0,1,No Game
2014-02-14,22,0,0,0,0,0,0,1,No Game
2014-02-14,23,0,0,0,0,0,0,1,No Game
2014-02-15,2,0,0,0,0,0,0,1,No Game
2014-02-16,1,0,0,0,0,0,0,1,No Game
2014-02-19,5,0,0,0,0,0,0,1,No Game
2014-02-20,16,0,0,0,0,0,0,1,No Game
2014-02-21,2,0,0,0,0,0,0,1,No Game
2014-02-22,0,0,0,0,0,0,0,1,No Game
2014-02-22,21,0,0,0,0,0,0,1,No Game
2014-02-22,23,0,0,0,0,0,0,1,No Game
2014-02-24,20,0,0,0,0,0,0,1,No Game
2014-02-25,0,0,0,0,0,0,0,1,No Game
2014-02-25,21,0,0,0,0,0,0,1,No Game
2014-02-26,16,0,0,0,0,0,0,1,No Game
2014-02-27,12,0,0,0,0,0,0,1,No Game
2014-02-27,12,0,0,0,0,0,0,1,No Game
2014-02-28,16,0,0,0,0,0,0,1,No Game
2014-03-01,10,0,1,0,0,0,0,0,No Game
2014-03-07,15,0,0,0,0,0,0,1,No Game
2014-03-09,0,0,0,0,0,0,0,1,No Game
2014-03-09,3,0,0,0,0,0,0,1,No Game
2014-03-11,0,0,0,0,0,0,0,1,No Game
2014-03-11,0,0,0,0,0,0,0,1,No Game
2014-03-16,2,0,0,0,0,0,0,1,No Game
2014-03-16,21,0,0,0,0,0,0,1,No Game
2014-03-17,12,0,0,0,0,0,0,1,No Game
2014-03-17,19,0,0,0,0,0,0,1,No Game
2014-03-17,19,0,0,0,0,0,0,1,No Game
2014-03-17,22,0,0,0,0,0,0,1,No Game
2014-03-18,0,0,0,0,0,0,0,1,No Game
2014-03-19,11,0,0,0,0,0,0,1,No Game
2014-03-19,16,0,0,0,0,0,0,1,No Game
2014-03-19,19,0,0,0,0,0,0,1,No Game
2014-03-20,20,0,0,0,0,0,0,1,No Game
2014-03-21,17,0,0,0,0,0,0,1,No Game
2014-03-21,17,0,0,1,0,0,0,0,No Game
2014-03-22,2,1,0,0,0,0,0,0,No Game
2014-03-23,0,0,0,0,0,0,0,1,No Game
2014-03-23,3,1,0,0,0,0,0,0,No Game
2014-03-24,20,0,0,0,0,0,0,1,No Game
2014-03-25,21,0,0,0,0,0,1,0,No Game
2014-03-26,20,0,0,0,0,0,0,1,No Game
2014-03-27,23,0,0,0,0,0,0,1,No Game
2014-03-28,2,0,0,0,0,0,0,1,No Game
2014-03-28,18,0,0,0,0,0,0,1,No Game
2014-03-29,17,0,0,1,0,0,0,0,No Game
2014-03-30,0,0,0,0,0,0,0,1,No Game
2014-03-31,18,0,0,0,0,0,1,0,No Game
2014-04-01,16,0,1,0,0,0,0,0,No Game
2014-04-01,18,1,0,0,0,0,0,0,No Game
2014-04-03,7,1,0,0,0,0,0,0,No Game
2014-04-08,18,1,0,0,0,0,0,0,No Game
2014-04-08,22,0,0,0,0,0,0,1,No Game
2014-04-10,7,0,0,0,0,0,0,1,No Game
2014-04-11,17,0,0,0,0,0,0,1,No Game
2014-04-12,8,0,0,0,0,0,0,1,No Game
2014-04-13,0,0,0,0,0,0,0,1,No Game
2014-04-13,1,0,0,0,0,0,0,1,No Game
2014-04-16,4,0,0,0,0,0,0,1,No Game
2014-04-17,19,0,0,0,0,0,0,1,No Game
2014-04-17,19,0,0,0,0,0,0,1,No Game
2014-04-20,8,0,0,0,0,0,0,1,No Game
2014-04-24,18,0,0,0,0,0,0,1,No Game
2014-04-25,12,0,0,0,0,0,0,1,No Game
2014-04-25,22,0,0,0,0,0,0,1,No Game
2014-04-26,23,0,0,0,0,0,0,1,No Game
2014-04-28,12,0,0,0,0,0,0,1,No Game
2014-04-28,12,0,0,0,0,0,0,1,No Game
2014-04-29,10,0,0,0,0,0,0,1,No Game
2014-04-29,21,0,0,0,0,0,0,1,No Game
2014-04-30,9,0,0,0,0,0,0,1,No Game
2014-05-01,13,0,0,0,0,0,0,1,No Game
2014-05-03,2,0,0,0,0,0,0,1,No Game
2014-05-04,3,0,0,0,0,0,0,1,No Game
2014-05-05,19,0,0,0,0,0,0,1,No Game
2014-05-05,22,0,0,0,0,0,0,1,No Game
2014-05-06,10,0,1,0,0,0,0,0,No Game
2014-05-07,20,1,0,0,0,0,0,0,Won Game
2014-05-13,9,0,0,0,0,0,0,1,No Game
2014-05-14,10,0,0,0,0,0,0,1,No Game
2014-05-16,14,0,1,0,0,0,0,0,No Game
2014-05-16,23,0,0,0,0,0,0,1,No Game
2014-05-17,19,0,0,0,0,0,0,1,Won Game
2014-05-18,11,0,1,0,0,0,0,0,No Game
2014-05-19,7,0,0,1,0,0,0,0,No Game
2014-05-21,3,1,0,0,0,0,0,0,No Game
2014-05-23,16,0,0,0,0,0,0,1,No Game
2014-05-24,23,0,0,0,0,0,0,1,No Game
2014-05-25,0,0,0,0,0,0,0,1,No Game
2014-05-25,1,0,0,0,0,0,0,1,No Game
2014-05-25,16,0,0,1,0,0,0,0,No Game
2014-05-25,21,0,0,0,0,0,0,1,No Game
2014-05-28,23,0,0,0,0,0,0,1,No Game
2014-05-29,1,0,0,1,0,0,0,0,No Game
2014-05-29,12,0,0,0,0,0,0,1,No Game
2014-05-30,18,0,0,0,0,0,0,1,No Game
2014-05-30,20,0,0,0,0,0,0,1,No Game
2014-06-01,18,0,1,0,0,0,0,0,No Game
2014-06-01,20,0,0,0,0,0,0,1,No Game
2014-06-02,10,0,0,1,0,0,0,0,No Game
2014-06-10,6,0,0,0,0,0,0,1,No Game
2014-06-10,7,0,0,0,0,0,0,1,No Game
2014-06-11,11,0,0,0,0,0,0,1,No Game
2014-06-11,14,0,0,0,0,0,0,1,No Game
2014-06-12,6,0,1,0,0,0,0,0,No Game
2014-06-12,8,0,0,0,0,0,0,1,No Game
2014-06-12,14,0,0,0,0,0,0,1,No Game
2014-06-13,1,0,0,0,0,0,0,1,No Game
2014-06-13,1,0,0,0,0,0,0,1,No Game
2014-06-13,8,0,0,0,0,0,0,1,No Game
2014-06-13,15,0,0,0,0,0,0,1,No Game
2014-06-14,8,0,0,0,0,0,0,1,No Game
2014-06-15,1,1,0,0,0,0,0,0,No Game
2014-06-15,6,0,0,0,0,0,0,1,No Game
2014-06-15,13,0,0,0,0,0,0,1,No Game
2014-06-16,13,0,0,1,0,0,0,0,No Game
2014-06-17,18,0,0,0,0,0,0,1,No Game
2014-06-18,12,0,0,0,0,0,0,1,No Game
2014-06-18,19,0,0,0,0,0,0,1,No Game
2014-06-19,16,0,0,0,0,0,1,0,No Game
2014-06-20,6,0,0,0,0,0,0,1,No Game
2014-06-21,16,0,0,0,0,0,0,1,No Game
2014-06-23,7,0,0,0,0,0,0,1,No Game
2014-06-26,11,0,0,0,0,0,0,1,No Game
2014-06-27,3,0,0,0,0,0,0,1,No Game
2014-06-27,11,0,0,0,0,0,0,1,No Game
2014-06-27,21,1,0,0,0,0,0,0,No Game
2014-06-30,4,0,0,1,0,0,0,0,No Game
2014-07-06,16,0,0,0,0,0,0,1,No Game
2014-07-07,14,0,0,0,0,0,0,1,No Game
2014-07-07,14,0,0,1,0,0,0,0,No Game
2014-07-08,8,0,0,0,0,0,0,1,No Game
2014-07-08,9,0,0,0,0,0,0,1,No Game
2014-07-09,7,0,0,0,0,0,0,1,No Game
2014-07-10,5,0,0,0,0,0,0,1,No Game
2014-07-11,14,0,0,0,0,0,1,0,No Game
2014-07-14,14,0,0,0,0,0,0,1,No Game
2014-07-15,9,0,0,0,0,0,0,1,No Game
2014-07-16,14,1,0,0,0,0,0,0,No Game
2014-07-16,17,0,1,0,0,0,0,0,No Game
2014-07-16,19,0,0,0,0,0,0,1,No Game
2014-07-18,0,0,0,0,0,0,0,1,No Game
2014-07-18,7,0,0,0,0,0,0,1,No Game
2014-07-18,13,0,0,0,0,0,0,1,No Game
2014-07-18,13,0,0,0,0,0,0,1,No Game
2014-07-18,15,0,0,0,0,0,0,1,No Game
2014-07-18,20,0,0,0,0,0,0,1,No Game
2014-07-18,23,0,0,0,0,0,0,1,No Game
2014-07-18,23,0,0,0,0,0,0,1,No Game
2014-07-19,0,0,0,0,0,0,0,1,Lost Game
2014-07-19,2,0,0,0,0,0,0,1,Lost Game
2014-07-19,12,0,0,0,0,0,0,1,Lost Game
2014-07-20,8,0,0,0,0,0,0,1,No Game
2014-07-20,11,0,1,0,0,0,0,0,No Game
2014-07-20,13,0,0,0,0,0,0,1,No Game
2014-07-21,7,0,0,0,0,0,0,1,No Game
2014-07-25,8,0,0,0,0,0,0,1,No Game
2014-07-27,4,0,0,0,0,0,0,1,No Game
2014-07-27,10,0,0,0,0,0,0,1,No Game
2014-07-27,11,0,0,0,0,0,0,1,No Game
2014-07-29,9,0,0,0,0,0,0,1,No Game
2014-08-01,4,0,0,0,0,0,0,1,No Game
2014-08-01,9,0,0,0,0,0,0,1,No Game
2014-08-02,3,0,0,0,0,0,1,0,No Game
2014-08-02,7,0,0,0,0,0,0,1,No Game
2014-08-02,11,0,0,1,0,0,0,0,No Game
2014-08-03,9,0,0,0,0,0,0,1,Won Game
2014-08-03,10,0,0,0,0,0,0,1,Won Game
2014-08-03,14,0,0,0,0,0,0,1,Won Game
2014-08-05,8,0,1,0,0,0,0,0,No Game
2014-08-06,4,0,0,0,0,0,0,1,No Game
2014-08-06,10,0,0,0,0,0,0,1,No Game
2014-08-08,15,0,0,0,0,0,0,1,No Game
2014-08-10,1,0,0,0,0,0,0,1,No Game
2014-08-10,10,1,0,0,0,0,0,0,No Game
2014-08-11,12,0,0,0,0,0,0,1,No Game
2014-08-17,6,0,1,0,0,0,0,0,No Game
2014-08-17,11,0,0,0,0,0,0,1,No Game
2014-08-18,16,0,1,0,0,0,0,0,No Game
2014-08-18,19,0,0,0,0,1,0,0,No Game
2014-08-19,7,0,0,0,0,0,0,1,No Game
2014-08-19,7,0,0,0,0,0,0,1,No Game
2014-08-19,9,0,0,0,0,0,0,1,No Game
2014-08-20,11,0,0,0,0,0,0,1,No Game
2014-08-20,23,0,0,0,0,0,0,1,No Game
2014-08-21,15,0,0,0,0,0,0,1,No Game
2014-08-23,17,0,0,0,0,0,0,1,No Game
2014-08-25,16,0,0,0,0,0,0,1,No Game
2014-08-26,19,0,0,0,0,0,0,1,No Game
2014-08-26,21,0,0,0,0,0,0,1,No Game
2014-08-26,23,0,0,0,0,0,0,1,No Game
2014-08-29,11,0,0,1,0,0,0,0,No Game
2014-08-30,2,0,0,0,0,0,0,1,No Game
2014-08-31,2,0,0,0,0,0,1,0,No Game
2014-08-31,3,0,0,0,0,0,0,1,No Game
2014-09-02,16,0,0,0,0,0,0,1,No Game
2014-09-04,9,0,0,0,0,0,0,1,No Game
2014-09-05,23,0,0,0,0,0,0,1,No Game
2014-09-06,22,0,0,0,0,0,0,1,Won Game
2014-09-07,8,0,1,0,0,0,0,0,No Game
2014-09-07,19,0,1,0,0,0,0,0,No Game
2014-09-08,13,0,0,1,0,0,0,0,No Game
2014-09-10,10,1,0,0,0,0,0,0,No Game
2014-09-10,16,0,0,0,0,0,0,1,No Game
2014-09-10,23,0,0,0,0,0,0,1,No Game
2014-09-11,0,0,0,0,0,0,0,1,No Game
2014-09-12,14,0,1,0,0,0,0,0,No Game
2014-09-13,12,0,1,0,0,0,0,0,Lost Game
2014-09-14,12,0,0,0,0,0,1,0,No Game
2014-09-15,10,0,0,0,0,0,0,1,No Game
2014-09-15,13,0,0,0,0,0,0,1,No Game
2014-09-16,20,0,0,0,0,0,0,1,No Game
2014-09-18,7,0,0,0,0,0,1,0,No Game
2014-09-18,11,0,1,0,0,0,0,0,No Game
2014-09-18,17,0,0,0,0,0,1,0,No Game
2014-09-19,11,0,0,1,0,0,0,0,No Game
2014-09-19,13,0,0,0,0,0,0,1,No Game
2014-09-20,8,0,0,1,0,0,0,0,No Game
2014-09-20,13,0,0,0,0,0,0,1,No Game
2014-09-20,23,0,0,0,0,0,0,1,No Game
2014-09-22,6,0,0,1,0,0,0,0,No Game
2014-09-22,22,0,0,1,0,0,0,0,No Game
2014-09-23,9,0,0,0,0,0,0,1,No Game
2014-09-23,12,0,0,0,0,0,0,1,No Game
2014-09-23,18,0,0,0,0,0,1,0,No Game
2014-09-23,20,1,0,0,0,0,0,0,No Game
2014-09-23,22,0,0,1,0,0,0,0,No Game
2014-09-24,3,0,0,0,0,0,0,1,No Game
2014-09-25,22,0,0,0,0,0,0,1,No Game
2014-09-26,16,0,1,0,0,0,0,0,No Game
2014-09-27,12,0,0,0,0,0,0,1,No Game
2014-09-28,11,0,0,0,0,0,0,1,Won Game
2014-09-29,13,0,0,0,0,0,0,1,No Game
2014-09-29,21,0,0,0,0,0,0,1,No Game
2014-09-30,9,0,0,1,0,0,0,0,No Game
2014-10-01,6,0,0,1,0,0,0,0,No Game
2014-10-01,6,0,0,0,0,0,0,1,No Game
2014-10-01,7,0,0,1,0,0,0,0,No Game
2014-10-02,9,0,0,0,0,0,0,1,No Game
2014-10-02,10,0,0,0,0,0,0,1,No Game
2014-10-02,12,0,0,0,0,0,0,1,No Game
2014-10-02,14,0,0,0,0,0,0,1,No Game
2014-10-04,3,0,0,0,0,0,0,1,No Game
2014-10-04,4,0,0,0,0,0,0,1,No Game
2014-10-04,5,0,0,0,0,0,1,0,No Game
2014-10-04,11,0,0,0,0,0,0,1,No Game
2014-10-05,3,0,0,0,0,0,0,1,No Game
2014-10-05,4,0,0,0,0,0,0,1,No Game
2014-10-05,16,0,0,0,0,0,0,1,No Game
2014-10-06,11,0,0,0,0,0,0,1,No Game
2014-10-06,18,0,0,0,0,0,0,1,No Game
2014-10-09,17,0,0,1,0,0,0,0,No Game
2014-10-10,11,0,0,0,0,0,0,1,No Game
2014-10-11,8,0,0,0,0,0,0,1,No Game
2014-10-11,15,0,0,0,0,0,1,0,No Game
2014-10-12,8,0,0,0,0,0,0,1,Lost Game
2014-10-13,8,0,0,0,0,0,0,1,No Game
2014-10-13,8,0,0,0,0,0,0,1,No Game
2014-10-14,5,0,0,0,0,0,0,1,No Game
2014-10-15,16,0,0,0,0,0,0,1,No Game
2014-10-16,4,0,0,0,0,0,0,1,Lost Game
2014-10-16,19,0,0,0,0,0,0,1,Lost Game
2014-10-18,1,0,0,0,0,0,0,1,No Game
2014-10-18,21,0,0,0,0,0,0,1,No Game
2014-10-19,5,0,1,0,0,0,0,0,No Game
2014-10-19,12,0,0,0,0,0,0,1,No Game
2014-10-19,23,0,0,0,0,0,0,1,No Game
2014-10-22,9,0,1,0,0,0,0,0,No Game
2014-10-23,9,0,0,0,0,0,0,1,No Game
2014-10-23,10,0,0,1,0,0,0,0,No Game
2014-10-24,7,0,0,0,0,0,0,1,No Game
2014-10-25,12,0,0,0,0,0,0,1,No Game
2014-10-26,0,0,0,0,0,0,0,1,No Game
2014-10-28,20,0,0,0,0,0,0,1,No Game
2014-10-30,0,0,0,0,0,0,0,1,No Game
2014-10-31,1,0,0,0,0,0,0,1,No Game
2014-10-31,14,0,0,0,0,0,0,1,No Game
2014-11-03,8,0,0,0,0,0,0,1,No Game
2014-11-05,7,1,0,0,0,0,0,0,No Game
2014-11-05,7,0,0,0,0,0,0,1,No Game
2014-11-07,12,0,0,0,0,0,0,1,No Game
2014-11-08,2,0,0,0,0,0,0,1,No Game
2014-11-08,16,0,0,0,0,0,0,1,No Game
2014-11-09,14,0,0,0,0,0,0,1,No Game
2014-11-09,17,0,0,0,0,0,0,1,No Game
2014-11-10,14,0,0,1,0,0,0,0,No Game
2014-11-10,17,0,0,0,0,0,0,1,No Game
2014-11-11,12,0,0,0,0,0,0,1,No Game
2014-11-12,10,0,0,1,0,0,0,0,No Game
2014-11-12,18,0,1,0,0,0,0,0,No Game
2014-11-14,0,0,0,0,0,0,0,1,No Game
2014-11-14,18,0,0,0,0,0,0,1,No Game
2014-11-15,1,0,0,0,0,0,0,1,No Game
2014-11-15,2,0,0,0,0,0,0,1,No Game
2014-11-15,2,0,0,0,0,0,0,1,No Game
2014-11-15,9,0,0,0,0,0,0,1,No Game
2014-11-15,15,0,1,0,0,0,0,0,No Game
2014-11-15,15,0,0,0,0,0,0,1,No Game
2014-11-15,21,0,0,0,0,0,0,1,No Game
2014-11-15,23,0,0,0,0,0,0,1,No Game
2014-11-16,23,0,0,0,0,0,0,1,No Game
2014-11-17,15,0,0,0,0,0,0,1,No Game
2014-11-20,5,0,0,0,0,0,0,1,No Game
2014-11-20,16,0,0,0,0,0,0,1,No Game
2014-11-20,21,0,0,0,0,0,0,1,No Game
2014-11-20,23,0,0,0,0,0,0,1,No Game
2014-11-21,2,0,1,0,0,0,0,0,No Game
2014-11-22,1,1,0,0,0,0,0,0,No Game
2014-11-22,2,0,0,0,0,0,0,1,No Game
2014-11-22,3,0,0,0,0,0,0,1,No Game
2014-11-24,12,0,0,0,0,0,0,1,No Game
2014-11-25,20,0,0,0,0,0,0,1,No Game
2014-11-26,23,0,0,0,0,0,0,1,No Game
2014-11-27,20,0,0,0,0,0,0,1,No Game
2014-11-29,8,0,0,0,0,0,0,1,No Game
2014-11-30,10,0,0,0,0,0,0,1,No Game
2014-12-01,14,0,0,1,0,0,0,0,No Game
2014-12-02,0,0,0,0,0,0,0,1,No Game
2014-12-04,5,0,0,1,0,0,0,0,No Game
2014-12-04,21,0,0,0,0,0,1,0,No Game
2014-12-05,10,0,0,0,0,0,0,1,No Game
2014-12-05,11,0,0,0,0,0,0,1,No Game
2014-12-05,21,0,0,0,0,0,0,1,No Game
2014-12-06,14,0,0,0,0,0,0,1,No Game
2014-12-06,21,0,0,0,0,0,0,1,No Game
2014-12-06,22,0,0,0,0,0,0,1,No Game
2014-12-07,7,0,0,0,0,0,0,1,No Game
2014-12-07,15,0,0,0,0,0,0,1,No Game
2014-12-08,20,0,0,0,0,0,0,1,No Game
2014-12-10,0,1,0,0,0,0,0,0,No Game
2014-12-10,6,0,0,0,0,0,0,1,No Game
2014-12-11,1,0,0,0,0,0,0,1,No Game
2014-12-11,21,0,0,0,0,0,0,1,No Game
2014-12-12,7,0,0,0,0,0,0,1,No Game
2014-12-12,16,0,0,0,0,0,1,0,No Game
2014-12-12,18,0,0,0,0,0,0,1,No Game
2014-12-13,2,1,0,0,0,0,0,0,No Game
2014-12-13,3,0,0,0,0,0,0,1,No Game
2014-12-14,23,0,0,0,0,0,0,1,No Game
2014-12-15,1,0,0,0,0,0,0,1,No Game
2014-12-15,7,0,0,0,0,0,0,1,No Game
2014-12-15,10,0,0,0,0,0,0,1,No Game
2014-12-15,21,0,0,0,0,0,0,1,No Game
2014-12-17,10,0,0,0,0,0,0,1,No Game
2014-12-18,1,0,0,0,0,0,0,1,No Game
2014-12-18,14,0,0,0,0,0,0,1,No Game
2014-12-18,22,0,0,0,0,0,0,1,No Game
2014-12-19,12,0,0,0,0,0,0,1,No Game
2014-12-22,18,0,0,0,0,0,0,1,No Game
2014-12-23,17,0,0,0,0,0,0,1,No Game
2014-12-24,11,1,0,0,0,0,0,0,No Game
2014-12-26,21,0,0,1,0,0,0,0,No Game
2014-12-27,16,0,0,1,0,0,0,0,No Game
2014-12-28,5,0,0,0,0,0,0,1,No Game
2014-12-28,7,0,0,0,0,0,0,1,No Game
2014-12-31,1,0,0,0,0,0,0,1,No Game
2015-01-01,9,0,0,0,0,0,1,0,No Game
2015-01-01,10,0,0,0,0,0,0,1,No Game
2015-01-01,16,0,0,0,0,0,0,1,No Game
2015-01-01,16,0,0,0,0,0,0,1,No Game
2015-01-01,17,0,0,0,0,0,0,1,No Game
2015-01-01,19,1,0,0,0,0,0,0,No Game
2015-01-03,0,0,0,0,0,0,0,1,No Game
2015-01-03,1,0,0,0,0,0,0,1,No Game
2015-01-04,14,0,0,0,0,0,0,1,No Game
2015-01-05,9,0,0,0,0,0,0,1,No Game
2015-01-05,21,0,0,0,0,0,1,0,No Game
2015-01-07,9,0,0,0,0,0,0,1,No Game
2015-01-08,23,0,0,0,0,0,0,1,No Game
2015-01-09,9,0,0,0,0,0,0,1,No Game
2015-01-10,9,0,0,0,0,0,0,1,No Game
2015-01-10,12,0,0,0,0,0,0,1,No Game
2015-01-10,22,0,0,0,0,0,0,1,No Game
2015-01-11,21,0,0,0,0,0,1,0,No Game
2015-01-12,8,0,0,0,0,0,0,1,No Game
2015-01-13,12,0,0,0,0,0,0,1,No Game
2015-01-13,18,0,0,0,0,1,0,0,No Game
2015-01-15,2,0,0,0,0,0,1,0,No Game
2015-01-16,16,0,0,0,0,0,0,1,No Game
2015-01-16,19,0,0,0,0,0,0,1,No Game
2015-01-16,20,0,0,0,0,0,0,1,No Game
2015-01-16,21,0,0,0,0,0,0,1,No Game
2015-01-17,7,0,0,0,0,0,1,0,No Game
2015-01-17,21,0,0,0,0,0,0,1,No Game
2015-01-18,3,0,0,0,0,0,0,1,No Game
2015-01-18,15,0,0,0,0,0,0,1,No Game
2015-01-23,9,0,1,0,0,0,0,0,No Game
2015-01-24,1,0,0,0,0,0,0,1,No Game
2015-01-24,3,0,0,0,0,0,0,1,No Game
2015-01-24,3,0,0,0,0,0,0,1,No Game
2015-01-24,14,0,0,0,0,0,0,1,No Game
2015-01-26,22,0,0,0,0,0,0,1,No Game
2015-01-26,22,0,0,0,0,0,0,1,No Game
2015-01-27,14,0,0,0,0,0,0,1,No Game
2015-01-28,14,0,0,0,0,1,0,0,No Game
2015-01-29,20,0,0,1,0,0,0,0,No Game
2015-01-29,22,0,0,0,0,0,0,1,No Game
2015-01-30,14,0,0,0,0,0,0,1,No Game
2015-01-30,22,0,0,0,0,0,0,1,No Game
2015-01-31,0,0,0,0,0,0,0,1,No Game
2015-01-31,2,0,0,0,0,0,0,1,No Game
2015-01-31,19,0,0,0,0,0,0,1,No Game
2015-01-31,20,0,0,0,0,0,0,1,No Game
2015-02-01,12,0,0,0,0,0,0,1,No Game
2015-02-01,16,0,0,0,0,0,0,1,No Game
2015-02-01,20,0,0,0,0,0,1,0,No Game
2015-02-06,14,0,0,0,0,0,0,1,No Game
2015-02-07,3,0,0,0,0,0,0,1,No Game
2015-02-07,15,0,0,0,0,0,0,1,No Game
2015-02-07,15,0,0,0,0,0,0,1,No Game
2015-02-07,15,0,0,0,0,0,0,1,No Game
2015-02-07,16,0,0,0,0,0,0,1,No Game
2015-02-08,8,0,0,0,0,0,0,1,No Game
2015-02-08,21,0,0,0,0,0,0,1,No Game
2015-02-09,16,0,0,0,0,0,0,1,No Game
2015-02-09,16,0,0,0,0,0,0,1,No Game
2015-02-11,20,0,0,0,0,0,0,1,No Game
2015-02-11,23,0,0,0,0,0,0,1,No Game
2015-02-11,23,0,0,0,0,0,0,1,No Game
2015-02-13,14,0,0,0,0,0,0,1,No Game
2015-02-13,15,0,0,0,0,0,0,1,No Game
2015-02-14,22,0,0,0,0,0,0,1,No Game
2015-02-16,7,0,0,0,0,0,0,1,No Game
2015-02-19,17,0,0,0,0,0,0,1,No Game
2015-02-19,22,0,0,0,0,0,0,1,No Game
2015-02-20,11,0,0,0,0,0,0,1,No Game
2015-02-20,23,0,0,0,0,0,0,1,No Game
2015-02-21,10,0,0,0,0,0,0,1,No Game
2015-02-22,4,0,0,0,0,0,0,1,No Game
2015-02-22,9,0,0,0,0,0,0,1,No Game
2015-02-22,22,0,0,0,0,0,1,0,No Game
2015-02-26,14,0,0,0,0,0,0,1,No Game
2015-02-26,18,0,1,0,0,0,0,0,No Game
2015-02-27,5,0,0,1,0,0,0,0,No Game
2015-02-27,14,0,0,0,0,0,0,1,No Game
2015-02-27,19,0,0,0,0,0,0,1,No Game
2015-02-28,22,0,0,0,0,0,0,1,No Game
2015-03-01,13,0,0,0,0,0,0,1,No Game
2015-03-01,15,0,0,0,0,0,0,1,No Game
2015-03-01,17,0,0,0,0,0,0,1,No Game
2015-03-02,19,0,0,1,0,0,0,0,No Game
2015-03-02,19,0,0,0,0,0,1,0,No Game
2015-03-03,8,0,0,1,0,0,0,0,No Game
2015-03-03,10,0,0,0,0,0,0,1,No Game
2015-03-03,18,0,0,0,0,0,0,1,No Game
2015-03-04,20,0,0,1,0,0,0,0,No Game
2015-03-04,22,0,0,0,0,0,0,1,No Game
2015-03-05,15,0,0,0,0,0,0,1,No Game
2015-03-05,15,0,0,0,0,0,0,1,No Game
2015-03-06,12,0,0,0,0,0,0,1,No Game
2015-03-06,20,0,0,0,0,0,1,0,No Game
2015-03-07,8,0,0,0,0,0,0,1,Won Game
2015-03-07,21,0,0,0,0,0,0,1,Won Game
2015-03-07,22,0,0,0,0,0,0,1,Won Game
2015-03-07,23,0,0,0,0,0,0,1,Won Game
2015-03-08,15,0,0,0,0,0,0,1,No Game
2015-03-09,14,0,0,0,0,0,0,1,No Game
2015-03-10,4,0,0,0,0,0,0,1,No Game
2015-03-10,15,0,0,0,0,0,0,1,No Game
2015-03-11,0,0,0,0,0,0,0,1,No Game
2015-03-11,0,0,0,0,0,0,0,1,No Game
2015-03-11,19,0,0,0,0,0,0,1,No Game
2015-03-12,0,0,0,0,0,0,0,1,No Game
2015-03-13,10,0,0,0,0,0,0,1,Lost Game
2015-03-14,8,0,0,0,0,0,0,1,No Game
2015-03-14,8,0,0,0,0,0,0,1,No Game
2015-03-14,16,0,1,0,0,0,0,0,No Game
2015-03-14,17,0,0,0,0,0,0,1,No Game
2015-03-14,18,0,0,0,0,0,0,1,No Game
2015-03-15,18,0,0,0,0,0,0,1,No Game
2015-03-15,18,0,0,0,0,0,0,1,No Game
2015-03-16,10,0,0,1,0,0,0,0,No Game
2015-03-17,0,0,0,0,0,0,0,1,No Game
2015-03-17,3,0,1,0,0,0,0,0,No Game
2015-03-17,8,0,0,1,0,0,0,0,No Game
2015-03-17,11,0,0,0,0,0,0,1,No Game
2015-03-17,21,0,1,0,0,0,0,0,No Game
2015-03-18,0,1,0,0,0,0,0,0,No Game
2015-03-18,0,0,0,0,0,0,0,1,No Game
2015-03-18,8,0,0,0,0,0,0,1,No Game
2015-03-19,17,0,0,1,0,0,0,0,No Game
2015-03-21,19,0,0,0,0,0,0,1,No Game
2015-03-25,0,0,0,0,0,0,0,1,No Game
2015-03-25,8,0,0,0,0,0,0,1,No Game
2015-03-25,9,0,0,1,0,0,0,0,No Game
2015-03-25,20,0,0,0,0,0,0,1,No Game
2015-03-26,20,1,0,0,0,0,0,0,No Game
2015-03-28,0,0,1,0,0,0,0,0,Lost Game
2015-03-28,21,0,0,0,0,0,0,1,Lost Game
